Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Josh Stephan","TEX",4,6,,4.864865055938094,16,15,0,0,,77.69999694824219,335,78,45,42,12,23,0,5,61,7.065637343148185,2.664092768728004,2.652173913043478,1.3899614445537414,0.18208955223880596,0.06865671641791045,0.11343283582089551,0.254071661237785,1.299871350925258,0.28205128205128205,0.665083135391924,,,4.685141356598512,0.5051503658065756,,,,,,,,,262.5799774169922,3.379407821494549,270.49998474121094,3.481338421691283,,,,,,,,,,,,,,,,,,,"Josh Stephan","sa3015286",695776
"Anthony Veneziano","MIA",5,6,,4.576271047201685,33,17,1.097000002861023,10.61709976196289,,100.30000305175781,448,106,55,51,13,41,0,6,81,7.268195192614442,3.678962998730767,1.975609756097561,1.1665004630121945,0.18080357142857142,0.09151785714285714,0.08928571428571429,0.26433915211970077,1.465603145835834,0.30293159609120524,0.7142857142857142,,,4.642053013553084,0.505105808587995,,,,,,,,,375.6734216451646,3.7454976093201693,401.45341432094574,4.002526441736833,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Albert Suárez","BAL",5,7,,4.791868203062718,25,17,0,7.850299835205078,,103.30000305175781,455,112,59,55,16,36,1,2,82,7.144239866384416,3.136495551095597,2.2777777777777777,1.3939980227091544,0.18021978021978022,0.07912087912087912,0.1010989010989011,0.2685851318944844,1.4327201900066309,0.30094043887147337,0.7085987261146497,,,4.696005386540117,0.5042909430644359,,,,,,,,,357.8212219238281,3.463903304480485,389.9012145996094,3.774455015303841,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Joe Mantiply","ARI",4,2,,3.5502958045629045,61,2,0,11.935500144958496,,50.70000076293945,215,49,22,20,4,16,3,1,44,7.81065077003839,2.8402366436503237,2.75,0.7100591609125809,0.20465116279069767,0.07441860465116279,0.13023255813953488,0.2474747474747475,1.2820512627588267,0.3,0.7239057239057239,,,3.4623377620033704,0.5039489559652188,,,,,,,,,283.32200622558594,5.5882051669057935,286.24200439453125,5.6457988182865595,,,,,,,,,,,,,,,,,,,"Joe Mantiply","14857",573009
"Joe Ross","PHI",3,4,,4.718217373540541,24,12,0,6.414899826049805,,76.30000305175781,335,77,43,40,10,30,2,4,62,7.3132369289878385,3.538663030155406,2.066666666666667,1.1795543433851352,0.18507462686567164,0.08955223880597014,0.0955223880597015,0.2558139534883721,1.4023590526912164,0.2925764192139738,0.6881720430107527,,,4.581944990351957,0.5036074036826785,,,,,,,,,289.07962188720705,3.78872359534653,299.1596145629883,3.9208335858132863,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Bryan Hudson","MIL",5,3,,3.554502412509797,47,2,0.9990000128746033,11.481399536132812,,63.29999923706055,263,51,27,25,7,25,0,3,67,9.526066465526254,3.554502412509797,2.68,0.9952606755027431,0.25475285171102663,0.09505703422053231,0.15969581749049433,0.2170212765957447,1.2006319260033091,0.2732919254658385,0.7401812688821752,,,3.8141891067915803,0.5004991943142544,,,,,,,,,350.64059256315227,5.53934592084262,326.420594394207,5.15672351229818,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Justin Jarvis","LAD",6,7,,4.838709677419355,25,16,0,0,,93,408,94,54,50,14,38,0,3,76,7.354838709677419,3.6774193548387095,2,1.3548387096774193,0.18627450980392157,0.09313725490196079,0.09313725490196079,0.2561307901907357,1.4193548387096775,0.2888086642599278,0.693950177935943,,,4.811641068612376,0.4998231378447291,,,,,,,,,300.6,3.232258064516129,312,3.3548387096774195,,,,,,,,,,,,,,,,,,,"Justin Jarvis","sa3007775",680691
"Kyle Hendricks","LAA",5,9,,5.2427183053882915,24,22,0,0,,113.30000305175781,497,127,71,66,19,33,0,5,82,6.513680318815757,2.6213591526941458,2.484848484848485,1.5092673909451142,0.16498993963782696,0.06639839034205232,0.09859154929577464,0.2766884531590414,1.4121800149194053,0.3016759776536313,0.6671664167916042,,,4.905226421659313,0.4995484611802177,,,,,,,,,324.5200225830078,2.8642543145807355,369.50001525878906,3.2612533566304824,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"JT Brubaker","NYY",4,4,,4.836172807879055,17,16,0,0.6694999933242798,,76.30000305175781,332,76,44,41,13,26,0,5,71,8.37483583803446,3.0668412928013518,2.730769230769231,1.5334206464006759,0.21385542168674698,0.0783132530120482,0.1355421686746988,0.25249169435215946,1.3368282558364866,0.2903225806451613,0.6921241050119332,,,4.739218902803309,0.4988540627655671,,,,,,,,,258.798022556305,3.3918481285085975,264.1780152320862,3.4623591699319074,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Shawn Dubin","HOU",2,3,,4.052532891028841,32,6,0,0.652999997138977,,53.29999923706055,237,48,26,24,5,27,0,3,56,9.455910079067296,4.559099502407446,2.074074074074074,0.8442776856310086,0.23628691983122363,0.11392405063291139,0.12236286919831224,0.2318840579710145,1.4071294760516808,0.2945205479452055,0.7205882352941176,,,3.973234011226092,0.4978972223135202,,,,,,,,,232.73199434280394,4.366453990134033,226.11199617385864,4.242251396068285,,,,,,,,,,,,,,,,,,,"Shawn Dubin","24977",681869
"Kyle Brnovich","BAL",4,3,,4.348462470417946,18,11,0,0,,68.30000305175781,295,67,36,33,9,24,0,5,58,7.642752220734571,3.1625181603039603,2.4166666666666665,1.1859443101139853,0.19661016949152543,0.08135593220338982,0.11525423728813561,0.2518796992481203,1.3323571879058351,0.2914572864321608,0.7015306122448979,,,4.454913102858075,0.4975209279721673,,,,,,,,,249.52002258300783,3.653294457306558,253.50001525878906,3.71156667543172,,,,,,,,,,,,,,,,,,,"Kyle Brnovich","sa3014923",686599
"David Sandlin","BOS",3,3,,4.75,21,21,0,0,,72,312,75,41,38,13,22,0,1,66,8.25,2.75,3,1.625,0.21153846153846154,0.07051282051282051,0.14102564102564102,0.25951557093425603,1.3472222222222223,0.29523809523809524,0.7106598984771574,,,4.638702000512017,0.49616379436921554,,,,,,,,,240.9000000000001,3.3458333333333345,254,3.5277777777777777,,,,,,,,,,,,,,,,,,,"David Sandlin","sa3020606",689818
"Trevor Megill","MIL",2,2,,3.3723652793229384,45,1,28.305999755859375,2.2256999015808105,,42.70000076293945,183,38,17,16,5,15,2,1,51,10.749414327841867,3.161592449365255,3.4,1.0538641497884182,0.2786885245901639,0.08196721311475409,0.19672131147540983,0.2275449101796407,1.2412177764174706,0.2972972972972973,0.782608695652174,,,3.4240910149047417,0.49571150710973955,,,,,,,,,360.1128040313721,8.433554978854339,352.9328022003174,8.265405056072922,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Walker Powell","CHC",6,6,,4.3742404210313195,21,13,0,0,,82.30000305175781,348,85,43,40,12,20,0,3,57,6.233292599969631,2.1871202105156597,2.85,1.312272126309396,0.16379310344827586,0.05747126436781609,0.10632183908045977,0.26153846153846155,1.2758201228008017,0.28515625,0.7029478458049886,,,4.515203908107785,0.4952963142811697,,,,,,,,,285.42002258300784,3.468043888206292,300.50001525878906,3.6512758701820096,,,,,,,,,,,,,,,,,,,"Walker Powell","sa3017815",689608
"Nick Sinacola","SFG",5,6,,4.582881755299619,23,16,0,0,,92.30000305175781,405,99,51,47,12,28,0,5,66,6.435536081910103,2.7302274286891346,2.357142857142857,1.1700974694382005,0.16296296296296298,0.0691358024691358,0.09382716049382718,0.2661290322580645,1.3759479501726988,0.29591836734693877,0.689655172413793,,,4.499090785149968,0.49361721143543147,,,,,,,,,311.0200225830078,3.369664271935087,338.50001525878906,3.667388993139827,,,,,,,,,,,,,,,,,,,"Nick Sinacola","sa3017862",701161
"Chris Campos","LAD",5,6,,4.892412061942732,23,14,0,0,,88.30000305175781,385,91,52,48,15,30,0,2,74,7.542468595495046,3.0577575387142075,2.466666666666667,1.5288787693571038,0.19220779220779222,0.07792207792207792,0.1142857142857143,0.2577903682719547,1.3703283784608116,0.2878787878787879,0.69,,,4.785958771016209,0.4879521349828362,,,,,,,,,284.3200225830078,3.219932194298466,298.50001525878906,3.380521007273586,,,,,,,,,,,,,,,,,,,"Chris Campos","sa3020396",702318
"Jordan Romano","PHI",5,3,,3.7058823529411766,52,0,22.554000854492188,4.85230016708374,,51,211,43,23,21,6,17,3,2,57,10.058823529411764,3,3.3529411764705883,1.0588235294117647,0.27014218009478674,0.08056872037914692,0.18957345971563982,0.22395833333333334,1.1764705882352942,0.2868217054263566,0.7170542635658914,,,3.578244484172148,0.48711053721719716,,,,,,,,,380.9792049407959,7.470180489035214,366.1792049407959,7.179984410603841,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Ben Casparius","LAD",5,6,,4.9186046511627906,23,17,0,4.5370001792907715,,86,381,83,51,47,13,40,0,5,81,8.476744186046512,4.186046511627907,2.025,1.3604651162790697,0.2125984251968504,0.10498687664041995,0.10761154855643046,0.24702380952380953,1.430232558139535,0.2892561983471074,0.6870229007633588,,,4.81764256898747,0.48698835461184875,,,,,,,,,305.8480007171631,3.5563721013623613,306.1480007171631,3.5598604734553847,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Max Rajcic","STL",9,11,,4.6115702479338845,24,23,0,0,,121,527,126,67,62,17,39,0,8,84,6.24793388429752,2.9008264462809916,2.1538461538461537,1.2644628099173554,0.15939278937381404,0.07400379506641366,0.08538899430740038,0.2625,1.3636363636363635,0.287598944591029,0.6940509915014165,,,4.7697855634137625,0.48631426897614854,,,,,,,,,385.70000000000005,3.1876033057851245,411,3.396694214876033,,,,,,,,,,,,,,,,,,,"Max Rajcic","sa3020746",691008
"Marco Raya","MIN",3,4,,4.823150967641065,26,26,0,0,,93.30000305175781,414,93,54,50,13,40,0,7,80,7.717041548225704,3.858520774112852,2,1.2540192515866768,0.1932367149758454,0.0966183574879227,0.0966183574879227,0.25340599455040874,1.4255090637694703,0.291970802919708,0.6881533101045296,,,4.774196767503483,0.4856135775720721,,,,,,,,,307.72002258300785,3.2981780548528103,316.50001525878906,3.392283010786312,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Cory Lewis","MIN",5,6,,4.620770292899321,22,20,0,0,,85.69999694824219,374,86,48,44,13,37,0,1,75,7.876312999260207,3.885647746301702,2.027027027027027,1.3652275865384358,0.20053475935828877,0.09893048128342247,0.1016042780748663,0.25595238095238093,1.4352392576429711,0.29435483870967744,0.7156488549618321,,,4.718405154440324,0.4829330116962426,,,,,,,,,286.6799774169922,3.345157381862338,295.49998474121094,3.4480746238494704,,,,,,,,,,,,,,,,,,,"Cory Lewis","sa3020702",675375
"Kody Funderburk","MIN",3,3,,4.131147540983607,36,4,0,0.6255999803543091,,61,268,56,30,28,6,27,0,5,62,9.147540983606557,3.9836065573770494,2.2962962962962963,0.8852459016393442,0.23134328358208955,0.10074626865671642,0.13059701492537312,0.23728813559322035,1.360655737704918,0.2976190476190476,0.710455764075067,,,3.986151909437336,0.4827514437026509,,,,,,,,,262.50239992141735,4.3033180314986454,257.50239992141724,4.221350818383889,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Josh Walker","TOR",3,3,,3.927893681276185,33,4,0,0.6585999727249146,,52.70000076293945,226,48,25,23,6,21,0,1,51,8.709677293264583,3.5863377089912993,2.4285714285714284,1.0246679168546569,0.22566371681415928,0.09292035398230089,0.1327433628318584,0.23529411764705882,1.3092978937587283,0.2857142857142857,0.7260726072607261,,,3.963443713621195,0.48096416003911513,,,,,,,,,230.01440553665162,4.364599662366723,224.13440370559692,4.253024676675457,,,,,,,,,,,,,,,,,,,"Josh Walker","23617",677020
"Pete Fairbanks","TBR",4,3,,3.3479211694910034,47,0,24.690000534057617,5.693699836730957,,45.70000076293945,190,38,18,17,4,18,1,1,51,10.04376350847301,3.544857708872827,2.8333333333333335,0.7877461575272949,0.26842105263157895,0.09473684210526316,0.17368421052631577,0.2222222222222222,1.2253829117091255,0.29310344827586204,0.753968253968254,,,3.319652642253436,0.48090102283290315,,,,,,,,,381.4048076629639,8.345838102748244,367.7248058319092,8.04649452282103,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Billy Corcoran","ARI",7,8,,4.48839197164673,23,23,0,0,,116.30000305175781,512,126,63,58,16,37,1,5,78,6.036113341180085,2.8632845336367074,2.108108108108108,1.2381770956266842,0.15234375,0.072265625,0.080078125,0.2680851063829787,1.4015476846329828,0.2925531914893617,0.7112375533428166,,,4.697004243717224,0.48022786891769276,,,,,,,,,366.2200225830078,3.1489253050150507,403.50001525878906,3.4694755345725707,,,,,,,,,,,,,,,,,,,"Billy Corcoran","sa3020172",682225
"Jack Kochanowicz","LAA",7,10,,4.90788515090403,25,24,0,0.6287000179290771,,135.6999969482422,595,150,80,74,19,38,1,12,74,4.90788515090403,2.5202653477615287,1.9473684210526316,1.2601326738807643,0.12436974789915967,0.06386554621848739,0.060504201680672276,0.27522935779816515,1.385409021576513,0.28982300884955753,0.6691449814126393,,,5.001409812186347,0.4797206157331122,,,,,,,,,380.99477748870845,2.807625542055281,432.01478481292725,3.1836020230546027,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Josh Maciejewski","MIL",4,4,,4.375,26,10,0,0,,72,312,70,38,35,10,26,0,3,63,7.875,3.25,2.423076923076923,1.25,0.20192307692307693,0.08333333333333333,0.1185897435897436,0.24734982332155478,1.3333333333333333,0.2857142857142857,0.7073170731707317,,,4.4303686671786835,0.477537778625523,,,,,,,,,266.80000000000007,3.7055555555555566,269,3.736111111111111,,,,,,,,,,,,,,,,,,,"Josh Maciejewski","21310",656671
"Reed Garrett","NYM",6,4,,3.5294117647058822,47,0,0,14.513699531555176,,51,222,43,22,20,5,25,1,1,63,11.117647058823529,4.411764705882353,2.52,0.8823529411764706,0.28378378378378377,0.11261261261261261,0.17117117117117114,0.2193877551020408,1.3333333333333333,0.296875,0.7540983606557377,,,3.4998131116231286,0.4773273051358067,,,,,,,,,310.1547981262207,6.081466629925896,296.0547981262207,5.804996041690602,,,,,,,,,,,,,,,,,,,"Reed Garrett","16866",657585
"Lazaro Estrada","TOR",5,5,,4.574333087163364,20,17,0,0,,78.69999694824219,343,78,43,40,12,29,0,5,67,7.662007920998635,3.316391488193439,2.310344827586207,1.3722999261490092,0.19533527696793002,0.08454810495626822,0.1107871720116618,0.2524271844660194,1.3595934453513332,0.28695652173913044,0.7095343680709534,,,4.74208339720162,0.47514029175537087,,,,,,,,,263.9799774169922,3.3542565140199585,269.49998474121094,3.4243963810881746,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Jairo Iriarte","CHW",4,8,,5.00455802436371,27,20,0,0.6122000217437744,,109.69999694824219,497,107,66,61,14,55,0,14,97,7.9580676780865565,4.512306415409903,1.7636363636363637,1.1485870875588844,0.19517102615694165,0.11066398390342053,0.08450704225352113,0.25,1.4767548268614228,0.29337539432176657,0.6741573033707865,,,4.9440550328452115,0.4751095831986712,,,,,,,,,350.8287775039673,3.198074633215283,355.94878482818604,3.24474744512643,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Tyson Miller","CHC",3,4,,3.9810427020109724,46,4,0,0.6420999765396118,,63.29999923706055,269,57,30,28,7,21,0,4,60,8.530805790023512,2.9857820265082293,2.857142857142857,0.9952606755027431,0.22304832713754646,0.07806691449814127,0.1449814126394052,0.2336065573770492,1.2322275030033962,0.2824858757062147,0.7038123167155425,,,3.893178049291798,0.4739946534567019,,,,,,,,,281.6883942604064,4.4500536754427795,273.0683960914612,4.31387676749902,,,,,,,,,,,,,,,,,,,"Tyson Miller","19976",668338
"Scott Barlow","CIN",3,4,,4.0554592184736595,61,0,2.1440000534057617,10.199999809265137,,57.70000076293945,245,50,28,26,7,24,2,3,67,10.4506064476052,3.7435008170526087,2.7916666666666665,1.0918544049736776,0.27346938775510204,0.09795918367346938,0.17551020408163265,0.22935779816513763,1.2824956502865419,0.2986111111111111,0.7165109034267912,,,3.8250586257342354,0.4735369294382561,,,,,,,,,315.4000051498414,5.466204523040871,302.0200033187866,5.234315412917173,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Adam Macko","TOR",4,5,,4.719512195121951,19,19,0,0,,82,366,79,46,43,11,37,0,8,72,7.902439024390244,4.060975609756097,1.945945945945946,1.2073170731707317,0.19672131147540983,0.10109289617486339,0.09562841530054644,0.24610591900311526,1.4146341463414633,0.2857142857142857,0.6958250497017893,,,4.800626119753209,0.47233427226671054,,,,,,,,,275.1,3.354878048780488,276,3.3658536585365852,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Brandon Leibrandt","NYY",3,4,,4.625,17,13,0,0,,72,313,76,40,37,11,22,0,3,54,6.75,2.75,2.4545454545454546,1.375,0.17252396166134185,0.07028753993610223,0.10223642172523961,0.2638888888888889,1.3611111111111112,0.2914798206278027,0.7021791767554479,,,4.694257556067573,0.47229031338225835,,,,,,,,,232.90000000000006,3.234722222222223,250,3.4722222222222223,,,,,,,,,,,,,,,,,,,"Brandon Leibrandt","16135",605335
"Tekoah Roby","STL",4,4,,4.348462470417946,17,17,0,0,,68.30000305175781,291,68,36,33,10,21,0,3,55,7.247437450696576,2.767203390265965,2.619047619047619,1.31771590012665,0.18900343642611683,0.07216494845360824,0.11683848797250859,0.2546816479400749,1.3030746123474652,0.2871287128712871,0.7066666666666667,,,4.5134782539748155,0.4716242779484879,,,,,,,,,243.62002258300782,3.566910859409367,249.50001525878906,3.6530015243149796,,,,,,,,,,,,,,,,,,,"Tekoah Roby","sa3014519",694358
"Chris Clarke","CHC",3,4,,4.5,20,12,0,0,,66,287,70,36,33,8,18,0,4,44,6,2.4545454545454546,2.4444444444444446,1.0909090909090908,0.15331010452961671,0.0627177700348432,0.09059233449477351,0.2641509433962264,1.3333333333333333,0.29107981220657275,0.6770833333333334,,,4.408904020714037,0.4703689033894961,,,,,,,,,230.0000000000001,3.4848484848484866,248,3.757575757575758,,,,,,,,,,,,,,,,,,,"Chris Clarke","sa3011411",669247
"Trenton Wallace","TOR",4,5,,4.5978260869565215,23,22,0,0,,92,409,87,51,47,12,46,0,7,80,7.826086956521739,4.5,1.7391304347826086,1.173913043478261,0.19559902200489,0.11246943765281174,0.08312958435207825,0.2443820224719101,1.4456521739130435,0.2840909090909091,0.7056798623063684,,,4.851262386985447,0.470169472700928,,,,,,,,,308,3.347826086956522,305,3.3152173913043477,,,,,,,,,,,,,,,,,,,"Trenton Wallace","sa3017748",680436
"Mike Burrows","PIT",3,4,,4.561643835616438,21,19,0,0.6169999837875366,,73,315,71,40,37,10,29,0,3,60,7.397260273972603,3.5753424657534247,2.0689655172413794,1.2328767123287672,0.19047619047619047,0.09206349206349207,0.0984126984126984,0.2508833922261484,1.36986301369863,0.2863849765258216,0.6976744186046512,,,4.6185345728103435,0.46981024609898553,,,,,,,,,259.06799993515017,3.548876711440413,261.46799993515015,3.58175342376918,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Shawn Armstrong","TEX",2,3,,4.394213442179363,47,5,0,9.303299903869629,,55.29999923706055,241,54,29,27,7,18,0,3,55,8.95117553036537,2.9294756281195755,3.0555555555555554,1.1392405220465016,0.22821576763485477,0.07468879668049792,0.15352697095435686,0.24545454545454545,1.3019891680531448,0.2974683544303797,0.6913183279742765,,,3.9621398254333835,0.4665491979608275,,,,,,,,,266.9331939697265,4.8270017658668465,269.71319580078125,4.8772730474113075,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
